"","Borough","Lon","Lat","Globvalue","time"
"12468","Brooklyn",-73.9248,40.6846,0.07,2016-07-10 04:00:00
"12469","Brooklyn",-73.882,40.665,0.1,2016-07-10 04:00:00
"12470","Queens",-73.8392,40.6454,0.18,2016-07-10 04:00:00
"12471","Queens",-73.7965,40.6258,0.33,2016-07-10 04:00:00
"12472","Queens",-73.7538,40.6062,0.49,2016-07-10 04:00:00
"12550",NA,-74.1136,40.8148,0.07,2016-07-10 04:00:00
"12551",NA,-74.0706,40.7953,0.1,2016-07-10 04:00:00
"12552",NA,-74.0277,40.7758,0.1,2016-07-10 04:00:00
"12553","Manhattan",-73.9847,40.7562,0.07,2016-07-10 04:00:00
"12554","Queens",-73.9418,40.7367,0.1,2016-07-10 04:00:00
"12555","Queens",-73.8989,40.7171,0.1,2016-07-10 04:00:00
"12556","Queens",-73.8561,40.6975,0.13,2016-07-10 04:00:00
"12557","Queens",-73.8133,40.6779,0.16,2016-07-10 04:00:00
"12558","Queens",-73.7706,40.6582,0.24,2016-07-10 04:00:00
"12657",NA,-74.131,40.8668,0.02,2016-07-10 04:00:00
"12658",NA,-74.0879,40.8473,0.08,2016-07-10 04:00:00
"12659",NA,-74.0448,40.8278,0.1,2016-07-10 04:00:00
"12660",NA,-74.0018,40.8083,0.09,2016-07-10 04:00:00
"12661","Manhattan",-73.9589,40.7887,0.08,2016-07-10 04:00:00
"12662","Queens",-73.916,40.7692,0.09,2016-07-10 04:00:00
"12663","Queens",-73.8731,40.7496,0.09,2016-07-10 04:00:00
"12664","Queens",-73.8302,40.7299,0.09,2016-07-10 04:00:00
"12665","Queens",-73.7874,40.7103,0.14,2016-07-10 04:00:00
"12790",NA,-74.1052,40.8994,0.02,2016-07-10 04:00:00
"12791",NA,-74.0621,40.8799,0.07,2016-07-10 04:00:00
"12792",NA,-74.019,40.8604,0.11,2016-07-10 04:00:00
"12793",NA,-73.976,40.8408,0.1,2016-07-10 04:00:00
"12794","Manhattan",-73.933,40.8213,0.08,2016-07-10 04:00:00
"12795","Bronx",-73.8901,40.8017,0.09,2016-07-10 04:00:00
"12796","Queens",-73.8472,40.782,0.1,2016-07-10 04:00:00
"12797","Queens",-73.8043,40.7624,0.1,2016-07-10 04:00:00
"12798","Queens",-73.7615,40.7427,0.15,2016-07-10 04:00:00
"12930",NA,-74.0794,40.932,0.02,2016-07-10 04:00:00
"12931",NA,-74.0362,40.9125,0.06,2016-07-10 04:00:00
"12932",NA,-73.9932,40.8929,0.11,2016-07-10 04:00:00
"12933",NA,-73.9501,40.8734,0.11,2016-07-10 04:00:00
"12934","Bronx",-73.9071,40.8538,0.11,2016-07-10 04:00:00
"12935","Bronx",-73.8642,40.8341,0.1,2016-07-10 04:00:00
"12936","Bronx",-73.8212,40.8145,0.1,2016-07-10 04:00:00
"12937","Queens",-73.7783,40.7948,0.15,2016-07-10 04:00:00
"13082",NA,-74.0104,40.9451,0.06,2016-07-10 04:00:00
"13083",NA,-73.9673,40.9255,0.11,2016-07-10 04:00:00
"13084",NA,-73.9242,40.9059,0.1,2016-07-10 04:00:00
"13085","Bronx",-73.8812,40.8863,0.11,2016-07-10 04:00:00
"13086","Bronx",-73.8382,40.8666,0.11,2016-07-10 04:00:00
"13087","Bronx",-73.7953,40.847,0.1,2016-07-10 04:00:00
"13088",NA,-73.7523,40.8273,0.1,2016-07-10 04:00:00
"13238",NA,-73.8982,40.9384,0.11,2016-07-10 04:00:00
"13239",NA,-73.8552,40.9188,0.08,2016-07-10 04:00:00
"13240",NA,-73.8122,40.8991,0.09,2016-07-10 04:00:00
"13241",NA,-73.7692,40.8794,0.09,2016-07-10 04:00:00
"13410",NA,-73.7862,40.9316,0.06,2016-07-10 04:00:00
"11269",NA,-74.0362,40.4703,0.01,2016-07-10 05:00:00
"11270",NA,-73.9936,40.4508,0.01,2016-07-10 05:00:00
"11386",NA,-73.968,40.4833,0.01,2016-07-10 05:00:00
"11387",NA,-73.9253,40.4637,0.01,2016-07-10 05:00:00
"11508",NA,-73.9423,40.5157,0.01,2016-07-10 05:00:00
"11509",NA,-73.8996,40.4962,0.02,2016-07-10 05:00:00
"11510",NA,-73.857,40.4766,0.01,2016-07-10 05:00:00
"11647","Brooklyn",-73.9593,40.5677,0.01,2016-07-10 05:00:00
"11648","Queens",-73.9166,40.5481,0.02,2016-07-10 05:00:00
"11649",NA,-73.8739,40.5286,0.02,2016-07-10 05:00:00
"11650",NA,-73.8313,40.509,0.02,2016-07-10 05:00:00
"11651",NA,-73.7887,40.4894,0.03,2016-07-10 05:00:00
"11788","Brooklyn",-73.9335,40.6001,0.02,2016-07-10 05:00:00
"11789","Brooklyn",-73.8908,40.5806,0.02,2016-07-10 05:00:00
"11790",NA,-73.8481,40.561,0.02,2016-07-10 05:00:00
"11791",NA,-73.8055,40.5414,0.02,2016-07-10 05:00:00
"11792",NA,-73.7629,40.5218,0.02,2016-07-10 05:00:00
"11935","Brooklyn",-73.865,40.613,0.02,2016-07-10 05:00:00
"11936","Queens",-73.8223,40.5934,0.02,2016-07-10 05:00:00
"11937",NA,-73.7797,40.5738,0.02,2016-07-10 05:00:00
"12082","Queens",-73.8392,40.6454,0.02,2016-07-10 05:00:00
"12083","Queens",-73.7965,40.6258,0.02,2016-07-10 05:00:00
"12084","Queens",-73.7538,40.6062,0.02,2016-07-10 05:00:00
"12228","Queens",-73.7706,40.6582,0.01,2016-07-10 05:00:00
"15416",NA,-74.2593,40.7039,0.01,2016-07-10 18:00:00
"18799",NA,-74.2172,40.9058,0.02,2016-07-10 19:00:00
"18800",NA,-74.1741,40.8863,0.02,2016-07-10 19:00:00
"21879","Queens",-73.8561,40.6975,0.01,2016-07-10 20:00:00
"21880","Queens",-73.8133,40.6779,0.01,2016-07-10 20:00:00
"219901","Queens",-73.7874,40.7103,0.01,2016-07-10 20:00:00
"16131",NA,-74.2942,40.8079,0.02,2016-07-13 19:00:00
"16176",NA,-74.2686,40.8405,0.06,2016-07-13 19:00:00
"162091",NA,-74.2861,40.8925,0.05,2016-07-13 19:00:00
"162101",NA,-74.2429,40.8731,0.03,2016-07-13 19:00:00
"19463",NA,-74.2836,40.4504,0.05,2016-07-13 20:00:00
"19535",NA,-74.2582,40.483,0.03,2016-07-13 20:00:00
"19536",NA,-74.2154,40.4636,0.03,2016-07-13 20:00:00
"19595",NA,-74.2755,40.5349,0.03,2016-07-13 20:00:00
"19596","Staten Island",-74.2327,40.5155,0.02,2016-07-13 20:00:00
"19597","Staten Island",-74.1899,40.4961,0.02,2016-07-13 20:00:00
"196421","Staten Island",-74.2072,40.548,0.01,2016-07-13 20:00:00
"19863",NA,-74.2686,40.8405,0.02,2016-07-13 20:00:00
"198641","Manhattan",-74.0105,40.7237,0.02,2016-07-13 20:00:00
"19907",NA,-74.2861,40.8925,0.04,2016-07-13 20:00:00
"19908",NA,-74.2429,40.8731,0.18,2016-07-13 20:00:00
"19909",NA,-74.1998,40.8537,0.02,2016-07-13 20:00:00
"19962",NA,-74.2172,40.9058,0.12,2016-07-13 20:00:00
"19963",NA,-74.1741,40.8863,0.07,2016-07-13 20:00:00
"20016",NA,-74.1915,40.9384,0.02,2016-07-13 20:00:00
"20017",NA,-74.1483,40.9189,0.05,2016-07-13 20:00:00
"20018",NA,-74.1052,40.8994,0.02,2016-07-13 20:00:00
"20061",NA,-74.0794,40.932,0.02,2016-07-13 20:00:00
"22900",NA,-74.2836,40.4504,0.09,2016-07-13 21:00:00
"22989",NA,-74.2582,40.483,0.08,2016-07-13 21:00:00
"22990",NA,-74.2154,40.4636,0.08,2016-07-13 21:00:00
"23065",NA,-74.2755,40.5349,0.08,2016-07-13 21:00:00
"23066","Staten Island",-74.2327,40.5155,0.08,2016-07-13 21:00:00
"23067","Staten Island",-74.1899,40.4961,0.08,2016-07-13 21:00:00
"23068",NA,-74.1472,40.4767,0.08,2016-07-13 21:00:00
"23069",NA,-74.1045,40.4573,0.06,2016-07-13 21:00:00
"23133",NA,-74.2929,40.5868,0.08,2016-07-13 21:00:00
"23134",NA,-74.25,40.5674,0.08,2016-07-13 21:00:00
"23135","Staten Island",-74.2072,40.548,0.08,2016-07-13 21:00:00
"23136","Staten Island",-74.1644,40.5286,0.07,2016-07-13 21:00:00
"23137","Staten Island",-74.1216,40.5092,0.09,2016-07-13 21:00:00
"23138",NA,-74.0789,40.4898,0.08,2016-07-13 21:00:00
"23139",NA,-74.0362,40.4703,0.05,2016-07-13 21:00:00
"23140",NA,-73.9936,40.4508,0.04,2016-07-13 21:00:00
"23205",NA,-74.2674,40.6193,0.05,2016-07-13 21:00:00
"23206",NA,-74.2245,40.6,0.05,2016-07-13 21:00:00
"23207","Staten Island",-74.1817,40.5806,0.06,2016-07-13 21:00:00
"23208","Staten Island",-74.1388,40.5611,0.05,2016-07-13 21:00:00
"23209","Staten Island",-74.0961,40.5417,0.04,2016-07-13 21:00:00
"23210",NA,-74.0533,40.5222,0.05,2016-07-13 21:00:00
"23211",NA,-74.0106,40.5028,0.05,2016-07-13 21:00:00
"23212",NA,-73.968,40.4833,0.03,2016-07-13 21:00:00
"23213",NA,-73.9253,40.4637,0.03,2016-07-13 21:00:00
"23284",NA,-74.2848,40.6713,0.04,2016-07-13 21:00:00
"23285",NA,-74.2419,40.6519,0.04,2016-07-13 21:00:00
"23286","Staten Island",-74.199,40.6325,0.03,2016-07-13 21:00:00
"23287","Staten Island",-74.1561,40.6131,0.03,2016-07-13 21:00:00
"23288","Staten Island",-74.1133,40.5937,0.04,2016-07-13 21:00:00
"23289","Staten Island",-74.0705,40.5742,0.03,2016-07-13 21:00:00
"23290","Queens",-74.0277,40.5547,0.03,2016-07-13 21:00:00
"23291",NA,-73.985,40.5352,0.02,2016-07-13 21:00:00
"23292",NA,-73.9423,40.5157,0.02,2016-07-13 21:00:00
"23293",NA,-73.8996,40.4962,0.02,2016-07-13 21:00:00
"23294",NA,-73.857,40.4766,0.02,2016-07-13 21:00:00
"23359",NA,-74.2593,40.7039,0.02,2016-07-13 21:00:00
"23360",NA,-74.2163,40.6845,0.02,2016-07-13 21:00:00
"23361",NA,-74.1734,40.6651,0.02,2016-07-13 21:00:00
"23362",NA,-74.1305,40.6456,0.02,2016-07-13 21:00:00
"23363","Staten Island",-74.0876,40.6262,0.02,2016-07-13 21:00:00
"23364","Staten Island",-74.0448,40.6067,0.02,2016-07-13 21:00:00
"23365","Brooklyn",-74.002,40.5872,0.02,2016-07-13 21:00:00
"23366","Brooklyn",-73.9593,40.5677,0.01,2016-07-13 21:00:00
"23437",NA,-74.2337,40.7365,0.01,2016-07-13 21:00:00
"23826",NA,-74.2836,40.4504,0.02,2016-07-13 22:00:00
"23885",NA,-74.2582,40.483,0.02,2016-07-13 22:00:00
"23886",NA,-74.2154,40.4636,0.03,2016-07-13 22:00:00
"23953",NA,-74.2755,40.5349,0.04,2016-07-13 22:00:00
"23954","Staten Island",-74.2327,40.5155,0.03,2016-07-13 22:00:00
"23955","Staten Island",-74.1899,40.4961,0.03,2016-07-13 22:00:00
"23956",NA,-74.1472,40.4767,0.03,2016-07-13 22:00:00
"23957",NA,-74.1045,40.4573,0.04,2016-07-13 22:00:00
"24025",NA,-74.2929,40.5868,0.04,2016-07-13 22:00:00
"24026",NA,-74.25,40.5674,0.03,2016-07-13 22:00:00
"24027","Staten Island",-74.2072,40.548,0.02,2016-07-13 22:00:00
"24028","Staten Island",-74.1644,40.5286,0.03,2016-07-13 22:00:00
"24029","Staten Island",-74.1216,40.5092,0.03,2016-07-13 22:00:00
"24030",NA,-74.0789,40.4898,0.05,2016-07-13 22:00:00
"24031",NA,-74.0362,40.4703,0.05,2016-07-13 22:00:00
"24032",NA,-73.9936,40.4508,0.05,2016-07-13 22:00:00
"24089",NA,-74.2674,40.6193,0.03,2016-07-13 22:00:00
"24090",NA,-74.2245,40.6,0.03,2016-07-13 22:00:00
"24091","Staten Island",-74.1817,40.5806,0.03,2016-07-13 22:00:00
"24092","Staten Island",-74.1388,40.5611,0.02,2016-07-13 22:00:00
"24093","Staten Island",-74.0961,40.5417,0.03,2016-07-13 22:00:00
"24094",NA,-74.0533,40.5222,0.04,2016-07-13 22:00:00
"24095",NA,-74.0106,40.5028,0.04,2016-07-13 22:00:00
"24096",NA,-73.968,40.4833,0.05,2016-07-13 22:00:00
"24097",NA,-73.9253,40.4637,0.05,2016-07-13 22:00:00
"24152",NA,-74.2848,40.6713,0.02,2016-07-13 22:00:00
"24153",NA,-74.2419,40.6519,0.03,2016-07-13 22:00:00
"24154","Staten Island",-74.199,40.6325,0.02,2016-07-13 22:00:00
"24155","Staten Island",-74.1561,40.6131,0.02,2016-07-13 22:00:00
"24156","Staten Island",-74.1133,40.5937,0.02,2016-07-13 22:00:00
"24157","Staten Island",-74.0705,40.5742,0.02,2016-07-13 22:00:00
"24158","Queens",-74.0277,40.5547,0.02,2016-07-13 22:00:00
"24159",NA,-73.985,40.5352,0.03,2016-07-13 22:00:00
"24160",NA,-73.9423,40.5157,0.04,2016-07-13 22:00:00
"24161",NA,-73.8996,40.4962,0.04,2016-07-13 22:00:00
"24162",NA,-73.857,40.4766,0.05,2016-07-13 22:00:00
"24210",NA,-74.2593,40.7039,0.02,2016-07-13 22:00:00
"24211",NA,-74.2163,40.6845,0.02,2016-07-13 22:00:00
"24212",NA,-74.1734,40.6651,0.03,2016-07-13 22:00:00
"24213",NA,-74.1305,40.6456,0.03,2016-07-13 22:00:00
"24214","Staten Island",-74.0448,40.6067,0.01,2016-07-13 22:00:00
"24215","Brooklyn",-74.002,40.5872,0.02,2016-07-13 22:00:00
"24216","Brooklyn",-73.9593,40.5677,0.03,2016-07-13 22:00:00
"24217","Queens",-73.9166,40.5481,0.03,2016-07-13 22:00:00
"24218",NA,-73.8739,40.5286,0.02,2016-07-13 22:00:00
"24219",NA,-73.8313,40.509,0.01,2016-07-13 22:00:00
"24220",NA,-73.7887,40.4894,0.03,2016-07-13 22:00:00
"24268",NA,-74.1477,40.6976,0.01,2016-07-13 22:00:00
"24269",NA,-74.1048,40.6782,0.03,2016-07-13 22:00:00
"24270",NA,-74.062,40.6587,0.02,2016-07-13 22:00:00
"24271","Brooklyn",-73.9335,40.6001,0.02,2016-07-13 22:00:00
"24381",NA,-74.2929,40.5868,0.02,2016-07-13 23:00:00
"24423",NA,-74.2674,40.6193,0.02,2016-07-13 23:00:00
"23410","Manhattan",-74.0105,40.7237,0.01,2016-07-14 00:00:00
